image,yaw_deg,pitch_deg,roll_deg,Group,source_csv
AKB48_20140423 (6).jpg,-0.3323,-12.6132,3.1516,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (7).jpg,-7.349,-10.0281,-2.6776,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (8).jpg,2.088,-16.6578,9.4916,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (9).jpg,2.648,-12.7607,1.5648,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (10).jpg,10.3341,-9.5966,2.9484,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (11).jpg,18.8663,-17.6014,7.218,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (12).jpg,-4.3146,-12.7277,-3.4258,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (13).jpg,-8.8841,-7.3218,-1.0887,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (14).jpg,-11.7481,-12.1065,-3.3046,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (15).jpg,-1.1818,-13.2221,-2.5912,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (16).jpg,-5.9519,-12.5957,-0.5605,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (17).jpg,-7.9534,-12.8057,2.0938,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (18).jpg,9.4742,-14.346,-0.3069,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (19).jpg,9.822,-13.4608,6.5803,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (20).jpg,-2.725,-13.252,-1.9169,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (21).jpg,-6.6148,-12.2908,1.9523,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (22).jpg,-9.5758,-12.4561,-3.2981,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (23).jpg,0.5254,-9.865,-2.8046,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (24).jpg,-4.4113,-12.9425,0.1475,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (25).jpg,-12.5748,-8.9158,-5.4897,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (26).jpg,-8.3284,-15.2156,-2.7846,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (27).jpg,9.9646,-13.6901,-0.6977,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (28).jpg,-10.6061,-9.7834,2.4762,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (29).jpg,-7.9244,-13.0692,-2.6558,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (30).jpg,2.5509,-8.9373,-1.9818,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (31).jpg,23.4565,-14.1102,-4.8474,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (32).jpg,9.4785,-13.0873,7.3236,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (33).jpg,2.6416,-11.555,3.6159,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (34).jpg,-5.7321,-10.5753,-5.3625,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (35).jpg,-13.7706,-9.8344,-0.8172,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (36).jpg,9.2224,-12.1361,5.0138,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (37).jpg,-7.9865,-17.1573,-5.2935,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (38).jpg,-17.6643,-13.4445,7.7479,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (39).jpg,-5.7994,-13.2984,2.971,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (40).jpg,17.7415,-13.2952,-0.9687,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (41).jpg,13.2427,-11.3395,2.3837,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (42).jpg,4.1516,-12.5276,-1.6093,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (43).jpg,-5.2752,-11.1121,-2.05,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (44).jpg,8.3379,-17.4673,6.9004,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (45).jpg,9.8412,-12.3333,7.3139,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (46).jpg,-4.8602,-10.9737,-4.106,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (47).jpg,-9.1436,-15.21,-2.4981,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (48).jpg,11.7215,-7.58,-6.3015,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (49).jpg,-4.5943,-15.4639,0.9958,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (50).jpg,-13.5812,-11.0026,-2.0961,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (51).jpg,10.1189,-14.5699,10.3717,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (52).jpg,-11.2841,-11.2344,-2.7678,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (53).jpg,5.503,-7.4144,-4.7271,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (54).jpg,-15.6347,-11.0172,-7.1471,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (55).jpg,2.7591,-12.1146,-2.0715,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (56).jpg,15.6029,-12.9956,3.4876,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (57).jpg,11.7032,-14.2124,1.3367,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (58).jpg,4.9258,-10.6059,0.4661,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (59).jpg,7.0631,-11.7741,-0.044,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (60).jpg,3.3149,-10.5706,7.2457,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (61).jpg,-7.9999,-13.0976,0.4915,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (62).jpg,16.8984,-10.5517,-3.0347,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (63).jpg,11.6045,-16.6243,6.9769,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (64).jpg,7.6514,-12.355,1.4147,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (65).jpg,-1.6143,-10.5263,1.6811,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (66).jpg,-11.1315,-13.158,-0.6615,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (67).jpg,-5.8554,-13.5539,-4.4367,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (68).jpg,-11.0139,-13.4787,4.2293,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (69).jpg,-0.8475,-16.3735,1.8515,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (70).jpg,4.1477,-14.3775,-2.1063,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (71).jpg,0.8553,-9.6883,3.1019,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (72).jpg,-5.6824,-10.9045,-0.8252,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (73).jpg,7.8904,-10.4519,2.6328,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (74).jpg,-2.1058,-12.9435,-10.5598,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (75).jpg,-4.5836,-14.4574,6.7416,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (76).jpg,5.9997,-15.1436,7.6237,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (77).jpg,-8.2048,-12.6874,-2.7699,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (78).jpg,1.468,-6.8294,-3.5358,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (79).jpg,-6.4133,-11.921,-1.3524,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (80).jpg,19.4208,-6.3469,-6.8022,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (81).jpg,-12.9279,-13.6659,3.595,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (82).jpg,-0.4744,-12.1837,2.1757,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (83).jpg,-13.4497,-11.2305,2.4142,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (84).jpg,8.8243,-9.5697,-1.2991,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (85).jpg,9.2703,-14.2282,1.6117,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (86).jpg,-12.8586,-12.6295,-12.8412,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (87).jpg,-1.3637,-10.0237,9.6116,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (88).jpg,-7.324,-14.2065,-7.0666,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (89).jpg,6.9684,-13.7385,6.3503,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (90).jpg,7.4318,-12.3569,0.621,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (91).jpg,-2.0061,-10.0809,-3.0168,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (92).jpg,3.1615,-17.2731,9.0848,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (93).jpg,-14.9431,-12.5118,6.1025,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (94).jpg,2.3757,-13.8789,-1.8113,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (95).jpg,0.0129,-16.2287,-1.3919,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (96).jpg,-8.7136,-14.3064,-4.6162,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (97).jpg,5.7714,-11.4048,5.4996,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (98).jpg,4.0121,-14.2316,4.4916,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (99).jpg,10.7756,-15.5085,22.7511,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (100).jpg,23.413,-6.5159,-2.9525,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (101).jpg,-3.2991,-11.1678,-1.6155,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (102).jpg,2.9646,-17.2333,5.4016,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (103).jpg,-7.391,-9.5696,-4.9912,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (104).jpg,-3.7211,-13.4078,5.6379,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (105).jpg,12.2275,-13.3997,9.7338,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (106).jpg,-9.8004,-19.5543,-4.6803,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (107).jpg,13.8276,-13.8906,7.7633,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (108).jpg,9.083,-7.0335,0.7891,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (109).jpg,-10.0102,-11.7304,-6.6439,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (110).jpg,-16.0328,-9.3176,4.0997,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (111).jpg,-7.6069,-16.1389,2.4763,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (112).jpg,-25.3949,-4.9626,10.0133,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (113).jpg,-18.1191,-8.1441,6.6567,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (114).jpg,6.4507,-8.4159,7.5075,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (115).jpg,-14.4031,-11.876,5.5273,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (116).jpg,-13.5459,-11.5568,-5.9674,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (117).jpg,3.406,-7.1944,-12.6236,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (118).jpg,-8.7162,-17.6449,7.3346,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (119).jpg,11.1497,-12.4618,-3.5349,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (120).jpg,0.5262,-12.6345,1.6341,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (121).jpg,13.8602,-14.9162,0.7083,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (122).jpg,9.1077,-16.5104,7.1761,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (123).jpg,-12.5189,-6.2942,13.4049,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (124).jpg,-3.5704,-11.4248,-3.1301,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (125).jpg,-10.9174,-16.8329,-1.6405,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (126).jpg,-2.187,-16.8426,-3.2763,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (127).jpg,-5.3736,-9.21,-0.5924,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (128).jpg,1.7495,-12.1423,9.4189,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (129).jpg,-6.2839,-6.8606,-0.5362,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (130).jpg,-9.0713,-8.5723,2.5149,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (131).jpg,-9.2315,-11.3317,2.4774,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (132).jpg,10.7443,-19.9417,9.2737,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (133).jpg,-11.8893,-9.5493,-11.3452,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (134).jpg,-0.0294,-9.0751,4.1591,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (135).jpg,6.3491,-13.9592,0.7636,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (136).jpg,5.8611,-3.7568,-14.2154,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (137).jpg,-5.4799,-9.3124,-4.5026,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (138).jpg,-2.1936,-15.9005,-6.471,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (139).jpg,2.6407,-8.9459,3.3231,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (140).jpg,1.4954,-12.574,7.0753,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (141).jpg,5.1222,-8.8615,14.6176,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (142).jpg,7.6003,-15.3517,-2.9914,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (143).jpg,-4.3387,-13.7793,5.8683,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (144).jpg,-7.6514,-12.9726,-14.5096,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (145).jpg,8.8432,-11.8337,5.3623,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (146).jpg,-9.8083,-13.0537,-17.7046,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (147).jpg,16.1055,-17.3061,14.2687,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (148).jpg,16.3255,-14.0363,-2.7486,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (149).jpg,18.5695,-15.089,7.4356,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (150).jpg,20.7512,-6.4618,-20.2758,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (151).jpg,19.3715,-10.539,-3.5661,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (152).jpg,6.7325,-11.1493,7.993,AKB48,ex_akb_20140423_angle.csv
AKB48_20140423 (153).jpg,8.882,-10.3839,-5.3445,AKB48,ex_akb_20140423_angle.csv
AKB48_20140524 (1).jpg,10.7756,-15.5085,22.7511,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (2).jpg,23.413,-6.5159,-2.9525,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (3).jpg,-3.2991,-11.1678,-1.6155,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (4).jpg,2.9646,-17.2333,5.4016,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (5).jpg,-7.391,-9.5696,-4.9912,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (6).jpg,-3.7211,-13.4078,5.6379,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (7).jpg,12.2275,-13.3997,9.7338,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (8).jpg,-9.8004,-19.5543,-4.6803,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (9).jpg,13.8276,-13.8906,7.7633,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (10).jpg,9.083,-7.0335,0.7891,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (11).jpg,-10.0102,-11.7304,-6.6439,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (12).jpg,-16.0328,-9.3176,4.0997,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (13).jpg,-7.6069,-16.1389,2.4763,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (14).jpg,-25.3949,-4.9626,10.0133,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (15).jpg,-18.1191,-8.1441,6.6567,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (16).jpg,6.4507,-8.4159,7.5075,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (17).jpg,-14.4031,-11.876,5.5273,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (18).jpg,-13.5459,-11.5568,-5.9674,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (19).jpg,3.406,-7.1944,-12.6236,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (20).jpg,-8.7162,-17.6449,7.3346,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (21).jpg,11.1497,-12.4618,-3.5349,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (22).jpg,0.5262,-12.6345,1.6341,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (23).jpg,13.8602,-14.9162,0.7083,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (24).jpg,9.1077,-16.5104,7.1761,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (25).jpg,-12.5189,-6.2942,13.4049,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (26).jpg,-3.5704,-11.4248,-3.1301,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (27).jpg,-10.9174,-16.8329,-1.6405,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (28).jpg,-2.187,-16.8426,-3.2763,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (29).jpg,-5.3736,-9.21,-0.5924,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (30).jpg,1.7495,-12.1423,9.4189,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (31).jpg,-6.2839,-6.8606,-0.5362,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (32).jpg,-9.0713,-8.5723,2.5149,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (33).jpg,-9.2315,-11.3317,2.4774,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (34).jpg,10.7443,-19.9417,9.2737,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (35).jpg,-11.8893,-9.5493,-11.3452,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (36).jpg,-0.0294,-9.0751,4.1591,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (37).jpg,6.3491,-13.9592,0.7636,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (38).jpg,5.8611,-3.7568,-14.2154,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (39).jpg,-5.4799,-9.3124,-4.5026,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (40).jpg,-2.1936,-15.9005,-6.471,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (41).jpg,2.6407,-8.9459,3.3231,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (42).jpg,1.4954,-12.574,7.0753,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (43).jpg,5.1222,-8.8615,14.6176,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (44).jpg,7.6003,-15.3517,-2.9914,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (45).jpg,-4.3387,-13.7793,5.8683,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (46).jpg,-7.6514,-12.9726,-14.5096,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (47).jpg,8.8432,-11.8337,5.3623,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (48).jpg,-9.8083,-13.0537,-17.7046,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (49).jpg,16.1055,-17.3061,14.2687,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (50).jpg,16.3255,-14.0363,-2.7486,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (51).jpg,18.5695,-15.089,7.4356,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (52).jpg,20.7512,-6.4618,-20.2758,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (53).jpg,19.3715,-10.539,-3.5661,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (54).jpg,6.7325,-11.1493,7.993,AKB48,ex_akb_20140524_angle.csv
AKB48_20140524 (55).jpg,8.882,-10.3839,-5.3445,AKB48,ex_akb_20140524_angle.csv
AKB48_20140901 (1).jpg,2.2357,-6.8835,-0.2851,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (2).jpg,4.4652,-14.7395,-0.2623,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (3).jpg,7.9064,-10.723,1.5727,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (4).jpg,-16.3486,-18.3573,-17.5327,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (5).jpg,-4.2655,-11.5821,0.3282,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (6).jpg,-3.7964,-13.4691,-2.1634,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (7).jpg,3.5568,-14.1312,-1.281,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (8).jpg,6.9538,-9.4245,9.0438,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (9).jpg,-5.2244,-11.1526,-7.5381,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (10).jpg,-2.2855,-16.722,4.9056,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (11).jpg,2.0888,-8.5453,0.4376,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (12).jpg,8.3435,-13.5924,3.1504,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (13).jpg,2.1523,-12.0722,1.187,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (14).jpg,-10.7216,-14.3266,-4.9921,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (15).jpg,12.024,-11.8947,-2.036,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (16).jpg,3.9663,-9.0676,3.0529,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (17).jpg,17.7415,-9.9187,4.6872,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (18).jpg,9.2286,-13.8557,-8.9908,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (19).jpg,10.5212,-7.2414,3.3321,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (20).jpg,-12.2739,-16.5131,-5.3823,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (21).jpg,-13.1575,-11.6703,-2.0481,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (22).jpg,-12.3518,-11.028,5.7599,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (23).jpg,-8.0115,-17.163,-2.3161,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (24).jpg,5.4967,-12.6688,2.6094,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (25).jpg,-8.1741,-8.599,-0.1918,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (26).jpg,3.5918,-13.1544,12.9356,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (27).jpg,-7.7369,-12.2089,2.3758,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (28).jpg,7.6157,-11.4986,-1.3652,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (29).jpg,-6.9799,-9.5977,-2.9202,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (30).jpg,-11.2782,-9.0311,1.1342,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (31).jpg,-2.7574,-10.8853,3.9661,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (32).jpg,9.733,-13.9835,-4.0899,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (33).jpg,-7.131,-8.5417,5.2351,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (34).jpg,-6.7656,-11.0753,5.0755,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (35).jpg,10.5014,-11.9989,2.3134,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (36).jpg,10.6356,-12.2327,4.5074,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (37).jpg,-14.2269,-18.2892,-12.9152,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (38).jpg,13.9314,-13.9158,2.6258,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (39).jpg,17.7948,-11.8565,3.9739,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (40).jpg,-9.4404,-17.4611,-0.7242,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (41).jpg,6.6973,-12.3786,-6.1424,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (42).jpg,18.6363,-16.8382,3.8687,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (43).jpg,-5.0082,-12.3774,0.1813,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (44).jpg,2.0244,-15.3111,-1.5078,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (45).jpg,-5.7837,-13.3964,2.8996,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (46).jpg,-4.8746,-12.9042,3.8574,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (47).jpg,-3.7782,-13.4056,3.0301,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (48).jpg,9.8899,-14.4663,6.4902,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (49).jpg,-10.7287,-17.6021,1.3784,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (50).jpg,11.6048,-8.3156,-1.0257,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (51).jpg,-5.7266,-11.5706,-7.988,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (52).jpg,12.0515,-13.2194,-1.2247,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (53).jpg,12.7757,-14.3318,-7.7121,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (54).jpg,-5.7609,-19.0686,3.26,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (55).jpg,8.8193,-9.7418,2.0845,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (56).jpg,2.4652,-7.9819,-3.0018,AKB48,ex_akb_20140901_angle.csv
AKB48_20140901 (57).jpg,-12.0776,-13.0869,-4.438,AKB48,ex_akb_20140901_angle.csv
